Frequency,Channel A,Channel B
(ms),(V),(V)

5.95459492,-0.55204930,-2.60658600
5.95715492,-0.55204930,-2.65175300
5.95971492,-0.55204930,-2.60658600
5.96227492,-0.55204930,-2.60658600
5.96483492,-0.56111330,-2.60658600
5.96739492,-0.56111330,-2.56157100
5.96995492,-0.55204930,-2.56157100
5.97251492,-0.55204930,-2.60658600
5.97507492,-0.55204930,-2.56157100
5.97763492,-0.55204930,-2.56157100
5.98019492,-0.55204930,-2.56157100
5.98275492,-0.55204930,-2.56157100
5.98531492,-0.55204930,-2.56157100
5.98787492,-0.55204930,-2.51640400
5.99043492,-0.55204930,-2.51640400
5.99299492,-0.55204930,-2.51640400
5.99555492,-0.55204930,-2.51640400
5.99811492,-0.55204930,-2.51640400
6.00067492,-0.55204930,-2.47138900
6.00323492,-0.55204930,-2.47138900
6.00579492,-0.55204930,-2.47138900
6.00835492,-0.54301580,-2.47138900
6.01091492,-0.54301580,-2.47138900
6.01347492,-0.55204930,-2.47138900
6.01603492,-0.55204930,-2.47138900
6.01859492,-0.55204930,-2.47138900
6.02115492,-0.55204930,-2.47138900
6.02371492,-0.55204930,-2.47138900
6.02627492,-0.55204930,-2.47138900
6.02883492,-0.55204930,-2.47138900
6.03139492,-0.55204930,-2.42622200
6.03395492,-0.54301580,-2.42622200
6.03651492,-0.55204930,-2.42622200
6.03907492,-0.55204930,-2.42622200
6.04163492,-0.55204930,-2.38105400
6.04419492,-0.55204930,-2.42622200
6.04675492,-0.55204930,-2.38105400
6.04931492,-0.55204930,-2.38105400
6.05187492,-0.55204930,-2.38105400
6.05443492,-0.55204930,-2.38105400
6.05699492,-0.55204930,-2.33603900
6.05955492,-0.55204930,-2.33603900
6.06211492,-0.55204930,-2.33603900
6.06467492,-0.54301580,-2.33603900
6.06723492,-0.54301580,-2.33603900
6.06979492,-0.55204930,-2.33603900
6.07235492,-0.55204930,-2.33603900
6.07491492,-0.54301580,-2.29087200
6.07747492,-0.55204930,-2.29087200
6.08003492,-0.54301580,-2.29087200
6.08259492,-0.55204930,-2.29087200
6.08515492,-0.55204930,-2.29087200
6.08771492,-0.54301580,-2.29087200
6.09027492,-0.54301580,-2.29087200
6.09283492,-0.54301580,-2.29087200
6.09539492,-0.54301580,-2.29087200
6.09795492,-0.54301580,-2.29087200
6.10051492,-0.55204930,-2.24570400
6.10307492,-0.54301580,-2.29087200
6.10563492,-0.54301580,-2.29087200
6.10819492,-0.54301580,-2.29087200
6.11075492,-0.54301580,-2.24570400
6.11331492,-0.54301580,-2.24570400
6.11587492,-0.54301580,-2.20069000
6.11843492,-0.54301580,-2.24570400
6.12099492,-0.54301580,-2.20069000
6.12355492,-0.54301580,-2.20069000
6.12611492,-0.54301580,-2.20069000
6.12867492,-0.54301580,-2.20069000
6.13123492,-0.54301580,-2.20069000
6.13379492,-0.54301580,-2.15552200
6.13635492,-0.54301580,-2.15552200
6.13891492,-0.54301580,-2.15552200
6.14147492,-0.54301580,-2.15552200
6.14403492,-0.54301580,-2.15552200
6.14659492,-0.54301580,-2.15552200
6.14915492,-0.54301580,-2.15552200
6.15171492,-0.54301580,-2.15552200
6.15427492,-0.54301580,-2.11050700
6.15683492,-0.54301580,-2.11050700
6.15939492,-0.54301580,-2.11050700
6.16195492,-0.54301580,-2.11050700
6.16451492,-0.54301580,-2.11050700
6.16707492,-0.54301580,-2.11050700
6.16963492,-0.54301580,-2.11050700
6.17219492,-0.54301580,-2.11050700
6.17475492,-0.54301580,-2.11050700
6.17731492,-0.54301580,-2.06534000
6.17987492,-0.54301580,-2.11050700
6.18243492,-0.54301580,-2.06534000
6.18499492,-0.54301580,-2.11050700
6.18755492,-0.54301580,-2.06534000
6.19011492,-0.54301580,-2.06534000
6.19267492,-0.54301580,-2.02017300
6.19523492,-0.54301580,-2.06534000
6.19779492,-0.54301580,-2.02017300
6.20035492,-0.54301580,-2.02017300
6.20291492,-0.54301580,-2.02017300
6.20547492,-0.54301580,-1.97515800
6.20803492,-0.54301580,-1.97515800
6.21059492,-0.53395180,-2.02017300
6.21315492,-0.54301580,-1.97515800
6.21571492,-0.54301580,-1.97515800
6.21827492,-0.54301580,-1.97515800
6.22083492,-0.54301580,-1.97515800
6.22339492,-0.53395180,-1.97515800
6.22595492,-0.53395180,-1.97515800
6.22851492,-0.53395180,-1.97515800
6.23107492,-0.53395180,-1.92999100
6.23363492,-0.54301580,-1.92999100
6.23619492,-0.53395180,-1.92999100
6.23875492,-0.53395180,-1.92999100
6.24131492,-0.53395180,-1.92999100
6.24387492,-0.52491840,-1.92999100
6.24643492,-0.53395180,-1.92999100
6.24899492,-0.53395180,-1.92999100
6.25155492,-0.53395180,-1.92999100
6.25411492,-0.53395180,-1.88482300
6.25667492,-0.53395180,-1.92999100
6.25923492,-0.53395180,-1.88482300
6.26179492,-0.53395180,-1.92999100
6.26435492,-0.52491840,-1.88482300
6.26691492,-0.53395180,-1.83980800
6.26947492,-0.53395180,-1.88482300
6.27203492,-0.53395180,-1.83980800
6.27459492,-0.52491840,-1.83980800
6.27715492,-0.52491840,-1.83980800
6.27971492,-0.53395180,-1.83980800
6.28227492,-0.53395180,-1.83980800
6.28483492,-0.53395180,-1.79464100
6.28739492,-0.52491840,-1.79464100
6.28995492,-0.52491840,-1.83980800
6.29251492,-0.52491840,-1.83980800
6.29507492,-0.52491840,-1.79464100
6.29763492,-0.53395180,-1.79464100
6.30019492,-0.52491840,-1.79464100
6.30275492,-0.53395180,-1.79464100
6.30531492,-0.52491840,-1.74962600
6.30787492,-0.52491840,-1.74962600
6.31043492,-0.52491840,-1.79464100
6.31299492,-0.52491840,-1.74962600
6.31555492,-0.52491840,-1.74962600
6.31811492,-0.52491840,-1.74962600
6.32067492,-0.52491840,-1.74962600
6.32323492,-0.52491840,-1.74962600
6.32579492,-0.52491840,-1.74962600
6.32835492,-0.52491840,-1.74962600
6.33091492,-0.52491840,-1.74962600
6.33347492,-0.52491840,-1.70445900
6.33603492,-0.52491840,-1.70445900
6.33859492,-0.52491840,-1.70445900
6.34115492,-0.52491840,-1.65929100
6.34371492,-0.52491840,-1.65929100
6.34627492,-0.52491840,-1.65929100
6.34883492,-0.52491840,-1.65929100
6.35139492,-0.52491840,-1.65929100
6.35395492,-0.52491840,-1.65929100
6.35651492,-0.52491840,-1.61427700
6.35907492,-0.52491840,-1.61427700
6.36163492,-0.52491840,-1.61427700
6.36419492,-0.52491840,-1.61427700
6.36675492,-0.52491840,-1.61427700
6.36931492,-0.52491840,-1.61427700
6.37187492,-0.52491840,-1.61427700
6.37443492,-0.52491840,-1.61427700
6.37699492,-0.52491840,-1.61427700
6.37955492,-0.52491840,-1.56910900
6.38211492,-0.52491840,-1.56910900
6.38467492,-0.52491840,-1.56910900
6.38723492,-0.52491840,-1.56910900
6.38979492,-0.52491840,-1.56910900
6.39235492,-0.52491840,-1.56910900
6.39491492,-0.52491840,-1.56910900
6.39747492,-0.52491840,-1.56910900
6.40003492,-0.52491840,-1.56910900
6.40259492,-0.52491840,-1.56910900
6.40515492,-0.52491840,-1.56910900
6.40771492,-0.52491840,-1.56910900
6.41027492,-0.52491840,-1.56910900
6.41283492,-0.52491840,-1.52394200
6.41539492,-0.52491840,-1.52394200
6.41795492,-0.52491840,-1.52394200
6.42051492,-0.52491840,-1.52394200
6.42307492,-0.52491840,-1.47892700
6.42563492,-0.52491840,-1.47892700
6.42819492,-0.52491840,-1.47892700
6.43075492,-0.51585440,-1.47892700
6.43331492,-0.52491840,-1.47892700
6.43587492,-0.52491840,-1.47892700
6.43843492,-0.52491840,-1.43376000
6.44099492,-0.51585440,-1.43376000
6.44355492,-0.52491840,-1.43376000
6.44611492,-0.52491840,-1.43376000
6.44867492,-0.52491840,-1.43376000
6.45123492,-0.52491840,-1.43376000
6.45379492,-0.52491840,-1.43376000
6.45635492,-0.52491840,-1.38874500
6.45891492,-0.51585440,-1.43376000
6.46147492,-0.52491840,-1.38874500
6.46403492,-0.52491840,-1.38874500
6.46659492,-0.51585440,-1.38874500
6.46915492,-0.51585440,-1.38874500
6.47171492,-0.51585440,-1.38874500
6.47427492,-0.52491840,-1.38874500
6.47683492,-0.51585440,-1.38874500
6.47939492,-0.51585440,-1.38874500
6.48195492,-0.51585440,-1.38874500
6.48451492,-0.52491840,-1.38874500
6.48707492,-0.51585440,-1.38874500
6.48963492,-0.51585440,-1.34357700
6.49219492,-0.51585440,-1.34357700
6.49475492,-0.51585440,-1.34357700
6.49731492,-0.51585440,-1.34357700
6.49987492,-0.51585440,-1.29841000
6.50243492,-0.51585440,-1.34357700
6.50499492,-0.51585440,-1.29841000
6.50755492,-0.51585440,-1.34357700
6.51011492,-0.51585440,-1.29841000
6.51267492,-0.51585440,-1.29841000
6.51523492,-0.51585440,-1.29841000
6.51779492,-0.50679030,-1.25339500
6.52035492,-0.51585440,-1.29841000
6.52291492,-0.51585440,-1.29841000
6.52547492,-0.50679030,-1.29841000
6.52803492,-0.51585440,-1.25339500
6.53059492,-0.50679030,-1.25339500
6.53315492,-0.50679030,-1.25339500
6.53571492,-0.50679030,-1.25339500
6.53827492,-0.50679030,-1.25339500
6.54083492,-0.51585440,-1.25339500
6.54339492,-0.50679030,-1.25339500
6.54595492,-0.51585440,-1.20822800
6.54851492,-0.51585440,-1.25339500
6.55107492,-0.51585440,-1.20822800
6.55363492,-0.50679030,-1.20822800
6.55619492,-0.50679030,-1.20822800
6.55875492,-0.50679030,-1.20822800
6.56131492,-0.50679030,-1.20822800
6.56387492,-0.50679030,-1.20822800
6.56643492,-0.50679030,-1.20822800
6.56899492,-0.50679030,-1.20822800
6.57155492,-0.50679030,-1.20822800
6.57411492,-0.50679030,-1.20822800
6.57667492,-0.50679030,-1.16306000
6.57923492,-0.50679030,-1.16306000
6.58179492,-0.50679030,-1.16306000
6.58435492,-0.50679030,-1.16306000
6.58691492,-0.50679030,-1.16306000
6.58947492,-0.50679030,-1.11804600
6.59203492,-0.50679030,-1.11804600
6.59459492,-0.50679030,-1.11804600
6.59715492,-0.50679030,-1.11804600
6.59971492,-0.50679030,-1.11804600
6.60227492,-0.50679030,-1.07287800
6.60483492,-0.50679030,-1.11804600
6.60739492,-0.50679030,-1.11804600
6.60995492,-0.50679030,-1.07287800
6.61251492,-0.50679030,-1.07287800
6.61507492,-0.50679030,-1.07287800
6.61763492,-0.50679030,-1.07287800
6.62019492,-0.50679030,-1.07287800
6.62275492,-0.50679030,-1.07287800
6.62531492,-0.50679030,-1.02786300
6.62787492,-0.50679030,-1.02786300
6.63043492,-0.50679030,-1.02786300
6.63299492,-0.50679030,-1.02786300
6.63555492,-0.50679030,-1.02786300
6.63811492,-0.50679030,-1.02786300
6.64067492,-0.50679030,-1.02786300
6.64323492,-0.50679030,-1.02786300
6.64579492,-0.50679030,-1.02786300
6.64835492,-0.50679030,-1.02786300
6.65091492,-0.50679030,-1.02786300
6.65347492,-0.50679030,-1.02786300
6.65603492,-0.50679030,-0.98269600
6.65859492,-0.50679030,-0.98269600
6.66115492,-0.50679030,-0.98269600
6.66371492,-0.50679030,-0.98269600
6.66627492,-0.50679030,-0.98269600
6.66883492,-0.50679030,-0.98269600
6.67139492,-0.50679030,-0.98269600
6.67395492,-0.50679030,-0.93752860
6.67651492,-0.49775690,-0.93752860
6.67907492,-0.49775690,-0.93752860
6.68163492,-0.50679030,-0.93752860
6.68419492,-0.50679030,-0.93752860
6.68675492,-0.49775690,-0.93752860
6.68931492,-0.50679030,-0.93752860
6.69187492,-0.49775690,-0.89251380
6.69443492,-0.49775690,-0.89251380
6.69699492,-0.50679030,-0.89251380
6.69955492,-0.49775690,-0.89251380
6.70211492,-0.49775690,-0.89251380
6.70467492,-0.50679030,-0.89251380
6.70723492,-0.49775690,-0.89251380
6.70979492,-0.49775690,-0.89251380
6.71235492,-0.48869290,-0.89251380
6.71491492,-0.49775690,-0.84734640
6.71747492,-0.49775690,-0.84734640
6.72003492,-0.49775690,-0.84734640
6.72259492,-0.49775690,-0.84734640
6.72515492,-0.48869290,-0.84734640
6.72771492,-0.48869290,-0.84734640
6.73027492,-0.48869290,-0.84734640
6.73283492,-0.49775690,-0.84734640
6.73539492,-0.49775690,-0.84734640
6.73795492,-0.48869290,-0.84734640
6.74051492,-0.48869290,-0.84734640
6.74307492,-0.48869290,-0.80217900
6.74563492,-0.48869290,-0.80217900
6.74819492,-0.48869290,-0.80217900
6.75075492,-0.48869290,-0.80217900
6.75331492,-0.48869290,-0.80217900
6.75587492,-0.48869290,-0.80217900
6.75843492,-0.48869290,-0.80217900
6.76099492,-0.48869290,-0.75716420
6.76355492,-0.48869290,-0.80217900
6.76611492,-0.48869290,-0.75716420
6.76867492,-0.48869290,-0.75716420
6.77123492,-0.48869290,-0.75716420
6.77379492,-0.48869290,-0.75716420
6.77635492,-0.48869290,-0.75716420
6.77891492,-0.48869290,-0.75716420
6.78147492,-0.48869290,-0.71199690
6.78403492,-0.48869290,-0.71199690
6.78659492,-0.48869290,-0.71199690
6.78915492,-0.48869290,-0.71199690
6.79171492,-0.48869290,-0.71199690
6.79427492,-0.48869290,-0.71199690
6.79683492,-0.48869290,-0.66698200
6.79939492,-0.48869290,-0.71199690
6.80195492,-0.48869290,-0.71199690
6.80451492,-0.48869290,-0.66698200
6.80707492,-0.48869290,-0.66698200
6.80963492,-0.48869290,-0.66698200
6.81219492,-0.48869290,-0.66698200
6.81475492,-0.48869290,-0.66698200
6.81731492,-0.48869290,-0.66698200
6.81987492,-0.48869290,-0.66698200
6.82243492,-0.48869290,-0.66698200
6.82499492,-0.48869290,-0.66698200
6.82755492,-0.48869290,-0.66698200
6.83011492,-0.48869290,-0.66698200
6.83267492,-0.48869290,-0.66698200
6.83523492,-0.48869290,-0.66698200
6.83779492,-0.47962890,-0.62181460
6.84035492,-0.48869290,-0.62181460
6.84291492,-0.48869290,-0.62181460
6.84547492,-0.48869290,-0.62181460
6.84803492,-0.48869290,-0.62181460
6.85059492,-0.48869290,-0.57664720
6.85315492,-0.47962890,-0.62181460
6.85571492,-0.47962890,-0.62181460
6.85827492,-0.48869290,-0.57664720
6.86083492,-0.48869290,-0.57664720
6.86339492,-0.47962890,-0.57664720
6.86595492,-0.48869290,-0.57664720
6.86851492,-0.47962890,-0.57664720
6.87107492,-0.47962890,-0.57664720
6.87363492,-0.47962890,-0.57664720
6.87619492,-0.47962890,-0.53163240
6.87875492,-0.47962890,-0.53163240
6.88131492,-0.47962890,-0.53163240
6.88387492,-0.47962890,-0.53163240
6.88643492,-0.47962890,-0.53163240
6.88899492,-0.47962890,-0.53163240
6.89155492,-0.47962890,-0.53163240
6.89411492,-0.47962890,-0.53163240
6.89667492,-0.47962890,-0.48646500
6.89923492,-0.47962890,-0.48646500
6.90179492,-0.47059540,-0.48646500
6.90435492,-0.47962890,-0.48646500
6.90691492,-0.47962890,-0.48646500
6.90947492,-0.47962890,-0.48646500
6.91203492,-0.47962890,-0.48646500
6.91459492,-0.47962890,-0.48646500
6.91715492,-0.47962890,-0.48646500
6.91971492,-0.47962890,-0.48646500
6.92227492,-0.47962890,-0.48646500
6.92483492,-0.47962890,-0.48646500
6.92739492,-0.47962890,-0.44129770
6.92995492,-0.47059540,-0.48646500
6.93251492,-0.47962890,-0.48646500
6.93507492,-0.47962890,-0.44129770
6.93763492,-0.47059540,-0.44129770
6.94019492,-0.47059540,-0.44129770
6.94275492,-0.47059540,-0.44129770
6.94531492,-0.47059540,-0.44129770
6.94787492,-0.47962890,-0.44129770
6.95043492,-0.47059540,-0.39628290
6.95299492,-0.47059540,-0.44129770
6.95555492,-0.47059540,-0.44129770
6.95811492,-0.47059540,-0.44129770
6.96067492,-0.47059540,-0.39628290
6.96323492,-0.47059540,-0.39628290
6.96579492,-0.47059540,-0.39628290
6.96835492,-0.47059540,-0.35111550
6.97091492,-0.47059540,-0.39628290
6.97347492,-0.47059540,-0.35111550
6.97603492,-0.47059540,-0.35111550
6.97859492,-0.47059540,-0.35111550
6.98115492,-0.47059540,-0.35111550
6.98371492,-0.47059540,-0.35111550
6.98627492,-0.47059540,-0.35111550
6.98883492,-0.47059540,-0.35111550
6.99139492,-0.47059540,-0.35111550
6.99395492,-0.47059540,-0.35111550
6.99651492,-0.47059540,-0.35111550
6.99907492,-0.47059540,-0.35111550
7.00163492,-0.47059540,-0.30610060
7.00419492,-0.47059540,-0.30610060
7.00675492,-0.47059540,-0.30610060
7.00931492,-0.46153140,-0.30610060
7.01187492,-0.47059540,-0.30610060
7.01443492,-0.47059540,-0.30610060
7.01699492,-0.46153140,-0.30610060
7.01955492,-0.47059540,-0.30610060
7.02211492,-0.46153140,-0.30610060
7.02467492,-0.47059540,-0.30610060
7.02723492,-0.47059540,-0.30610060
7.02979492,-0.47059540,-0.30610060
7.03235492,-0.46153140,-0.30610060
7.03491492,-0.46153140,-0.30610060
7.03747492,-0.47059540,-0.26093330
7.04003492,-0.45249790,-0.26093330
7.04259492,-0.46153140,-0.26093330
7.04515492,-0.45249790,-0.26093330
7.04771492,-0.47059540,-0.26093330
7.05027492,-0.46153140,-0.26093330
7.05283492,-0.45249790,-0.26093330
7.05539492,-0.46153140,-0.21576590
7.05795492,-0.45249790,-0.21576590
7.06051492,-0.45249790,-0.21576590
7.06307492,-0.45249790,-0.21576590
7.06563492,-0.45249790,-0.21576590
7.06819492,-0.45249790,-0.17075110
7.07075492,-0.45249790,-0.17075110
7.07331492,-0.46153140,-0.21576590
7.07587492,-0.45249790,-0.17075110
7.07843492,-0.45249790,-0.17075110
7.08099492,-0.45249790,-0.17075110
7.08355492,-0.45249790,-0.17075110
7.08611492,-0.45249790,-0.17075110
7.08867492,-0.45249790,-0.17075110
7.09123492,-0.45249790,-0.17075110
7.09379492,-0.45249790,-0.17075110
7.09635492,-0.45249790,-0.17075110
7.09891492,-0.45249790,-0.17075110
7.10147492,-0.45249790,-0.12558370
7.10403492,-0.45249790,-0.12558370
7.10659492,-0.45249790,-0.17075110
7.10915492,-0.45249790,-0.12558370
7.11171492,-0.45249790,-0.12558370
7.11427492,-0.45249790,-0.12558370
7.11683492,-0.45249790,-0.12558370
7.11939492,-0.45249790,-0.12558370
7.12195492,-0.45249790,-0.12558370
7.12451492,-0.45249790,-0.12558370
7.12707492,-0.45249790,-0.12558370
7.12963492,-0.45249790,-0.12558370
7.13219492,-0.45249790,-0.12558370
7.13475492,-0.45249790,-0.12558370
7.13731492,-0.45249790,-0.12558370
7.13987492,-0.45249790,-0.08041627
7.14243492,-0.45249790,-0.12558370
7.14499492,-0.45249790,-0.12558370
7.14755492,-0.45249790,-0.08041627
7.15011492,-0.45249790,-0.08041627
7.15267492,-0.45249790,-0.08041627
7.15523492,-0.45249790,-0.08041627
7.15779492,-0.45249790,-0.08041627
7.16035492,-0.45249790,-0.03540147
7.16291492,-0.45249790,-0.08041627
7.16547492,-0.45249790,-0.03540147
7.16803492,-0.45249790,-0.08041627
7.17059492,-0.45249790,-0.03540147
7.17315492,-0.45249790,-0.03540147
7.17571492,-0.45249790,-0.03540147
7.17827492,-0.45249790,-0.03540147
7.18083492,-0.45249790,-0.03540147
7.18339492,-0.44343390,-0.03540147
7.18595492,-0.44343390,-0.03540147
7.18851492,-0.44343390,0.00976592
7.19107492,-0.44343390,-0.03540147
7.19363492,-0.44343390,0.00976592
7.19619492,-0.44343390,-0.03540147
7.19875492,-0.44343390,0.00976592
7.20131492,-0.44343390,0.00976592
7.20387492,-0.45249790,0.00976592
7.20643492,-0.44343390,0.00976592
7.20899492,-0.44343390,0.00976592
7.21155492,-0.44343390,0.00976592
7.21411492,-0.44343390,0.00976592
7.21667492,-0.44343390,0.05478073
7.21923492,-0.44343390,0.00976592
7.22179492,-0.44343390,0.05478073
7.22435492,-0.43437000,0.05478073
7.22691492,-0.44343390,0.05478073
7.22947492,-0.44343390,0.05478073
7.23203492,-0.44343390,0.05478073
7.23459492,-0.44343390,0.05478073
7.23715492,-0.43437000,0.05478073
7.23971492,-0.43437000,0.05478073
7.24227492,-0.43437000,0.05478073
7.24483492,-0.43437000,0.05478073
7.24739492,-0.43437000,0.05478073
7.24995492,-0.43437000,0.05478073
7.25251492,-0.43437000,0.05478073
7.25507492,-0.43437000,0.05478073
7.25763492,-0.43437000,0.09979553
7.26019492,-0.43437000,0.09979553
7.26275492,-0.43437000,0.09979553
7.26531492,-0.43437000,0.05478073
7.26787492,-0.43437000,0.09979553
7.27043492,-0.43437000,0.09979553
7.27299492,-0.43437000,0.09979553
7.27555492,-0.43437000,0.09979553
7.27811492,-0.43437000,0.09979553
7.28067492,-0.43437000,0.09979553
7.28323492,-0.43437000,0.09979553
7.28579492,-0.43437000,0.09979553
7.28835492,-0.43437000,0.14496290
7.29091492,-0.43437000,0.09979553
7.29347492,-0.43437000,0.14496290
7.29603492,-0.43437000,0.14496290
7.29859492,-0.43437000,0.14496290
7.30115492,-0.43437000,0.14496290
7.30371492,-0.43437000,0.14496290
7.30627492,-0.43437000,0.14496290
7.30883492,-0.43437000,0.14496290
7.31139492,-0.43437000,0.14496290
7.31395492,-0.43437000,0.18997770
7.31651492,-0.43437000,0.14496290
7.31907492,-0.43437000,0.18997770
7.32163492,-0.43437000,0.18997770
7.32419492,-0.43437000,0.14496290
7.32675492,-0.43437000,0.18997770
7.32931492,-0.43437000,0.18997770
7.33187492,-0.42533650,0.18997770
7.33443492,-0.42533650,0.18997770
7.33699492,-0.42533650,0.23514510
7.33955492,-0.43437000,0.18997770
7.34211492,-0.43437000,0.18997770
7.34467492,-0.42533650,0.23514510
7.34723492,-0.43437000,0.23514510
7.34979492,-0.43437000,0.23514510
7.35235492,-0.42533650,0.23514510
7.35491492,-0.43437000,0.23514510
7.35747492,-0.41627250,0.23514510
7.36003492,-0.42533650,0.23514510
7.36259492,-0.42533650,0.23514510
7.36515492,-0.42533650,0.23514510
7.36771492,-0.42533650,0.23514510
7.37027492,-0.42533650,0.23514510
7.37283492,-0.42533650,0.23514510
7.37539492,-0.42533650,0.23514510
7.37795492,-0.41627250,0.23514510
7.38051492,-0.42533650,0.23514510
7.38307492,-0.41627250,0.23514510
7.38563492,-0.42533650,0.23514510
7.38819492,-0.42533650,0.28031250
7.39075492,-0.41627250,0.23514510
7.39331492,-0.41627250,0.23514510
7.39587492,-0.41627250,0.23514510
7.39843492,-0.41627250,0.28031250
7.40099492,-0.41627250,0.28031250
7.40355492,-0.41627250,0.28031250
7.40611492,-0.41627250,0.28031250
7.40867492,-0.41627250,0.32532730
7.41123492,-0.41627250,0.28031250
7.41379492,-0.41627250,0.28031250
7.41635491,-0.41627250,0.28031250
7.41891491,-0.41627250,0.28031250
7.42147491,-0.41627250,0.32532730
7.42403491,-0.41627250,0.32532730
7.42659491,-0.41627250,0.32532730
7.42915491,-0.41627250,0.32532730
7.43171491,-0.41627250,0.32532730
7.43427491,-0.41627250,0.32532730
7.43683491,-0.41627250,0.32532730
7.43939491,-0.41627250,0.32532730
7.44195491,-0.41627250,0.32532730
7.44451491,-0.41627250,0.32532730
7.44707491,-0.41627250,0.37049470
7.44963491,-0.41627250,0.32532730
7.45219491,-0.41627250,0.37049470
7.45475491,-0.41627250,0.37049470
7.45731491,-0.41627250,0.37049470
7.45987491,-0.41627250,0.37049470
7.46243491,-0.41627250,0.37049470
7.46499491,-0.41627250,0.41566210
7.46755491,-0.41627250,0.41566210
7.47011491,-0.41627250,0.41566210
7.47267491,-0.41627250,0.41566210
7.47523491,-0.41627250,0.41566210
7.47779491,-0.41627250,0.41566210
7.48035491,-0.41627250,0.37049470
7.48291491,-0.41627250,0.41566210
7.48547491,-0.41627250,0.37049470
7.48803491,-0.41627250,0.41566210
7.49059491,-0.40723900,0.41566210
7.49315491,-0.40723900,0.41566210
7.49571491,-0.40723900,0.41566210
7.49827491,-0.40723900,0.41566210
7.50083491,-0.40723900,0.41566210
7.50339491,-0.41627250,0.41566210
7.50595491,-0.40723900,0.41566210
7.50851491,-0.40723900,0.41566210
7.51107491,-0.40723900,0.41566210
7.51363491,-0.40723900,0.41566210
7.51619491,-0.40723900,0.41566210
7.51875491,-0.40723900,0.41566210
7.52131491,-0.40723900,0.41566210
7.52387491,-0.40723900,0.46067690
7.52643491,-0.40723900,0.41566210
7.52899491,-0.40723900,0.41566210
7.53155491,-0.40723900,0.46067690
7.53411491,-0.40723900,0.41566210
7.53667491,-0.40723900,0.46067690
7.53923491,-0.39817500,0.46067690
7.54179491,-0.40723900,0.50584430
7.54435491,-0.40723900,0.46067690
7.54691491,-0.40723900,0.46067690
7.54947491,-0.40723900,0.46067690
7.55203491,-0.39817500,0.46067690
7.55459491,-0.40723900,0.50584430
7.55715491,-0.39817500,0.46067690
7.55971491,-0.39817500,0.50584430
7.56227491,-0.39817500,0.50584430
7.56483491,-0.40723900,0.50584430
7.56739491,-0.39817500,0.50584430
7.56995491,-0.40723900,0.50584430
7.57251491,-0.39817500,0.50584430
7.57507491,-0.39817500,0.50584430
7.57763491,-0.40723900,0.50584430
7.58019491,-0.39817500,0.50584430
7.58275491,-0.39817500,0.55085910
7.58531491,-0.39817500,0.55085910
7.58787491,-0.39817500,0.55085910
7.59043491,-0.39817500,0.55085910
7.59299491,-0.39817500,0.55085910
7.59555491,-0.39817500,0.55085910
7.59811491,-0.39817500,0.55085910
7.60067491,-0.39817500,0.55085910
7.60323491,-0.39817500,0.55085910
7.60579491,-0.39817500,0.55085910
7.60835491,-0.39817500,0.55085910
7.61091491,-0.39817500,0.55085910
7.61347491,-0.39817500,0.55085910
7.61603491,-0.39817500,0.55085910
7.61859491,-0.39817500,0.59602650
7.62115491,-0.39817500,0.55085910
7.62371491,-0.39817500,0.59602650
7.62627491,-0.39817500,0.59602650
7.62883491,-0.39817500,0.59602650
7.63139491,-0.39817500,0.59602650
7.63395491,-0.39817500,0.59602650
7.63651491,-0.39817500,0.59602650
7.63907491,-0.39817500,0.59602650
7.64163491,-0.39817500,0.59602650
7.64419491,-0.38911100,0.59602650
7.64675491,-0.38911100,0.59602650
7.64931491,-0.38911100,0.59602650
7.65187491,-0.38911100,0.59602650
7.65443491,-0.38911100,0.59602650
7.65699491,-0.38911100,0.59602650
7.65955491,-0.38007750,0.59602650
7.66211491,-0.38007750,0.59602650
7.66467491,-0.38911100,0.59602650
7.66723491,-0.38911100,0.59602650
7.66979491,-0.38911100,0.59602650
7.67235491,-0.38911100,0.59602650
7.67491491,-0.38911100,0.59602650
7.67747491,-0.38007750,0.59602650
7.68003491,-0.38007750,0.64119390
7.68259491,-0.38007750,0.64119390
7.68515491,-0.38911100,0.64119390
7.68771491,-0.38007750,0.64119390
7.69027491,-0.38911100,0.64119390
7.69283491,-0.38007750,0.64119390
7.69539491,-0.38007750,0.64119390
7.69795491,-0.38007750,0.64119390
7.70051491,-0.38007750,0.64119390
7.70307491,-0.38007750,0.68620870
7.70563491,-0.38007750,0.68620870
7.70819491,-0.38007750,0.64119390
7.71075491,-0.38007750,0.68620870
7.71331491,-0.38007750,0.68620870
7.71587491,-0.38007750,0.68620870
7.71843491,-0.38007750,0.68620870
7.72099491,-0.38007750,0.68620870
7.72355491,-0.38007750,0.68620870
7.72611491,-0.38007750,0.68620870
7.72867491,-0.38007750,0.68620870
7.73123491,-0.38007750,0.68620870
7.73379491,-0.38007750,0.68620870
7.73635491,-0.38007750,0.68620870
7.73891491,-0.38007750,0.68620870
7.74147491,-0.38007750,0.73137610
7.74403491,-0.38007750,0.73137610
7.74659491,-0.38007750,0.73137610
7.74915491,-0.38007750,0.73137610
7.75171491,-0.38007750,0.73137610
7.75427491,-0.38007750,0.73137610
7.75683491,-0.38007750,0.73137610
7.75939491,-0.38007750,0.73137610
7.76195491,-0.38007750,0.73137610
7.76451491,-0.38007750,0.73137610
7.76707491,-0.38007750,0.73137610
7.76963491,-0.38007750,0.73137610
